1,0,35,31,43
1,1,34,32,39
1,2,34,32,39
1,3,33,30,38
1,4,33,31,40
1,5,33,30,39
1,6,39,32,52
1,7,40,33,56
1,8,41,34,56
1,9,41,34,56
1,10,42,34,57
1,11,43,35,60
1,12,42,34,57
1,13,42,35,58
1,14,43,35,59
1,15,44,36,61
1,16,44,36,64
1,17,47,37,65
1,18,44,36,58
1,19,42,35,56
1,20,40,34,52
1,21,39,33,49
1,22,36,32,46
1,23,35,31,43
2,0,34,31,41
2,1,34,32,41
2,2,34,32,38
2,3,34,32,38
2,4,34,32,39
2,5,34,29,41
2,6,39,32,51
2,7,41,34,56
2,8,42,34,59
2,9,42,34,58
2,10,43,35,61
2,11,43,35,59
2,12,43,35,59
2,13,42,35,59
2,14,43,35,61
2,15,44,36,64
2,16,46,37,66
2,17,48,39,67
2,18,45,37,61
2,19,44,36,58
2,20,41,35,54
2,21,39,34,50
2,22,37,32,47
2,23,36,31,45
3,0,35,32,42
3,1,34,32,40
3,2,34,32,38
3,3,33,32,38
3,4,33,31,38
3,5,33,29,40
3,6,40,33,54
3,7,41,34,58
3,8,42,34,58
3,9,42,34,58
3,10,43,35,59
3,11,43,35,60
3,12,42,34,58
3,13,43,35,59
3,14,44,35,63
3,15,46,37,65
3,16,47,37,69
3,17,48,38,67
3,18,45,37,61
3,19,43,36,57
3,20,41,35,54
3,21,39,33,50
3,22,37,32,48
3,23,35,31,46
4,0,34,30,41
4,1,34,32,40
4,2,34,32,38
4,3,34,32,41
4,4,35,32,41
4,5,34,30,40
4,6,38,31,49
4,7,40,33,55
4,8,41,33,56
4,9,41,34,56
4,10,43,35,59
4,11,42,35,57
4,12,41,34,57
4,13,42,35,59
4,14,43,35,61
4,15,44,35,63
4,16,45,36,65
4,17,47,37,67
4,18,45,36,62
4,19,43,36,59
4,20,42,35,55
4,21,40,34,51
4,22,38,32,47
4,23,35,31,45
5,0,35,31,42
5,1,34,32,41
5,2,34,32,38
5,3,34,32,39
5,4,34,32,39
5,5,34,30,42
5,6,39,32,51
5,7,41,34,57
5,8,42,34,58
5,9,42,35,59
5,10,43,35,60
5,11,42,35,59
5,12,40,33,54
5,13,43,35,62
5,14,46,37,67
5,15,48,38,71
5,16,49,38,73
5,17,52,40,75
5,18,48,38,66
5,19,45,37,62
5,20,43,36,57
5,21,41,35,54
5,22,38,33,49
5,23,36,31,44
6,0,35,32,43
6,1,35,32,42
6,2,34,32,40
6,3,34,30,40
6,4,34,31,40
6,5,35,31,43
6,6,36,30,47
6,7,37,31,48
6,8,39,33,53
6,9,40,33,55
6,10,42,34,59
6,11,44,36,62
6,12,45,36,65
6,13,47,37,69
6,14,48,38,71
6,15,47,37,70
6,16,48,38,71
6,17,48,38,68
6,18,47,38,64
6,19,47,38,66
6,20,46,38,63
6,21,43,36,57
6,22,41,34,52
6,23,38,32,47
7,0,36,31,44
7,1,34,31,42
7,2,34,32,40
7,3,34,32,40
7,4,34,32,39
7,5,35,30,42
7,6,36,31,47
7,7,39,32,51
7,8,41,33,54
7,9,42,34,58
7,10,45,36,66
7,11,47,38,67
7,12,44,36,61
7,13,47,38,68
7,14,45,36,63
7,15,43,35,58
7,16,43,35,60
7,17,43,35,59
7,18,41,35,53
7,19,42,36,56
7,20,41,34,53
7,21,40,34,51
7,22,37,32,47
7,23,35,31,43
