1,0,33,28,40
1,1,31,28,37
1,2,31,28,35
1,3,30,28,34
1,4,31,28,35
1,5,31,27,36
1,6,34,28,44
1,7,36,30,49
1,8,36,30,51
1,9,38,31,52
1,10,40,33,58
1,11,42,34,62
1,12,44,35,65
1,13,45,35,68
1,14,45,36,66
1,15,45,35,68
1,16,45,36,67
1,17,46,36,66
1,18,42,34,60
1,19,42,34,60
1,20,40,33,54
1,21,38,31,52
1,22,36,30,47
1,23,34,29,45
2,0,33,28,40
2,1,32,28,38
2,2,31,28,35
2,3,31,28,34
2,4,31,28,36
2,5,32,28,37
2,6,34,29,44
2,7,37,31,51
2,8,38,31,54
2,9,40,32,56
2,10,43,34,62
2,11,45,36,67
2,12,46,37,67
2,13,45,35,68
2,14,46,36,69
2,15,46,36,69
2,16,47,37,71
2,17,47,37,68
2,18,42,34,61
2,19,41,34,58
2,20,39,32,53
2,21,38,32,51
2,22,36,30,48
2,23,35,29,44
3,0,33,29,40
3,1,32,28,37
3,2,31,28,35
3,3,31,28,35
3,4,31,28,34
3,5,31,28,36
3,6,34,28,44
3,7,37,31,52
3,8,39,32,54
3,9,39,32,55
3,10,41,34,59
3,11,43,34,62
3,12,44,35,64
3,13,46,36,69
3,14,47,36,71
3,15,47,37,71
3,16,46,36,70
3,17,49,38,73
3,18,44,35,64
3,19,41,34,58
3,20,41,33,56
3,21,37,31,50
3,22,37,31,48
3,23,35,30,45
4,0,33,28,40
4,1,32,28,38
4,2,31,28,36
4,3,31,28,37
4,4,32,28,37
4,5,31,28,35
4,6,34,28,44
4,7,36,30,49
4,8,38,31,52
4,9,39,32,54
4,10,42,34,60
4,11,44,35,64
4,12,44,35,64
4,13,45,35,67
4,14,46,36,69
4,15,45,36,68
4,16,45,36,67
4,17,46,36,70
4,18,43,35,64
4,19,42,34,60
4,20,41,33,57
4,21,39,32,53
4,22,37,31,48
4,23,35,29,44
5,0,33,28,41
5,1,32,28,39
5,2,31,28,35
5,3,31,28,35
5,4,31,28,35
5,5,31,27,36
5,6,34,28,45
5,7,37,31,51
5,8,38,31,52
5,9,39,32,55
5,10,41,33,60
5,11,44,35,67
5,12,42,33,63
5,13,45,35,68
5,14,47,37,73
5,15,47,37,74
5,16,49,38,76
5,17,51,40,75
5,18,49,39,72
5,19,44,35,63
5,20,42,34,60
5,21,38,32,52
5,22,38,31,50
5,23,35,30,45
6,0,33,29,42
6,1,32,28,39
6,2,31,28,37
6,3,31,27,36
6,4,31,28,36
6,5,31,27,37
6,6,33,28,43
6,7,35,29,46
6,8,38,31,51
6,9,40,32,56
6,10,42,34,61
6,11,43,35,64
6,12,43,34,64
6,13,45,36,68
6,14,49,38,75
6,15,48,38,74
6,16,49,38,74
6,17,48,38,73
6,18,47,37,69
6,19,47,37,68
6,20,44,36,64
6,21,43,35,59
6,22,40,33,54
6,23,36,31,48
7,0,34,29,43
7,1,33,28,40
7,2,32,28,38
7,3,31,28,36
7,4,31,28,36
7,5,32,27,39
7,6,34,28,45
7,7,37,30,51
7,8,39,31,55
7,9,41,33,58
7,10,42,34,61
7,11,47,37,70
7,12,46,36,67
7,13,46,35,68
7,14,45,35,66
7,15,43,34,63
7,16,42,34,61
7,17,42,34,59
7,18,41,33,59
7,19,41,33,57
7,20,41,33,58
7,21,38,32,53
7,22,36,30,48
7,23,34,29,45
